"id","loc","year","mes","day","gh9","gh10","gh11","gh12","gh13","gh14","gh15","gh16","ghext9","ghext10","ghext11","ghext12","ghext13","ghext14","ghext15","ghext16","kh9","kh10","kh11","kh12","kh13","kh14","kh15","kh16","gd","gdext","kd","gh9_diaprevio","gh10_diaprevio","gh11_diaprevio","gh12_diaprevio","gh13_diaprevio","gh14_diaprevio","gh15_diaprevio","gh16_diaprevio","gd_previo","gdext_previo","kd_previo","t9_12_diaprevio","t13_15_diaprevio","h8_diaprevio","h14_diaprevio","t_dia_diaprevio","preciptac_dia_diaprevio","Predicc_temp_day_C","Predicc_Relative_humidity_day_0_1","Predicc_cloudy_sky_day_0_1","Predicc_temp_10_11_12_C","Predicc_temp_13_14_15_C","Predicc_R_hum_10_11_12","Predicc_R_hum_13_14_15","Predicc_cloudy_10_11_12","Predicc_cloudy_13_14_15","Predic_Gd","Predic_Kd","Today_cluster14_semiautom","Today_cluster14_experts","kd_predicted_rf_basic_prediction"
1892,"AB",2012,9,19,444.4,608.3,722.2,752.8,725,719.4,408.3,491.7,658.8,851.8,988.4,1059.1,1059.1,988.4,851.8,658.8,0.675,0.714,0.731,0.711,0.685,0.728,0.479,0.746,5652.8,8257.3,0.685,302.8,508.3,472.2,555.6,375,244.4,225,236.1,3333.3,8320.6,0.401,16.8,28.5,61,34,23.2,0,20.6,0.741,0.341,24.817,26.25,0.546,0.512,0.076,0.246,5389.4,0.653,"c02","c02",0.638136666666666
20667,"SS",2014,8,23,505.6,736.1,875,900,894.4,844.4,730.6,583.3,756.8,931.5,1055.1,1119,1119,1055.1,931.5,756.8,0.668,0.79,0.829,0.804,0.799,0.8,0.784,0.771,7322.2,9531.9,0.768,127.8,147.2,161.1,158.3,94.4,158.3,186.1,175,1502.8,9589.5,0.157,15.6,16.6,81,84,15.8,1,18.1,0.673,0.031,21.05,21.217,0.558,0.582,0.002,0.037,6990.1,0.733,"c01","c01",0.713720666666665
17040,"MU",2011,6,22,644.4,800,913.9,969.4,980.6,902.8,205.6,180.6,895.8,1070.8,1194.5,1258.6,1258.6,1194.5,1070.8,895.8,0.719,0.747,0.765,0.77,0.779,0.756,0.192,0.202,7102.8,11481.9,0.619,655.6,813.9,922.2,980.6,977.8,933.3,722.2,583.3,7836.1,11482.8,0.682,22.8,33.6,78,34,27,0,22.6,0.816,0.049,23.75,24.517,0.758,0.725,0,0,8557.8,0.745,"c07","c02",0.650784666666668
24749,"TO",2009,8,15,583.3,741.7,855.6,913.9,911.1,855.6,741.7,583.3,804.9,986.6,1115.1,1181.6,1181.6,1115.1,986.6,804.9,0.725,0.752,0.767,0.773,0.771,0.767,0.752,0.725,7361.1,10153.3,0.725,569.4,730.6,844.4,900,902.8,844.4,733.3,572.2,7305.6,10199.5,0.716,22,32.8,70,34,27.6,0,28.9,0.304,0.13,33.75,35.45,0.205,0.153,0,0,7902,0.778,"c01","c01",0.715163000000001
21434,"ST",2008,4,6,80.6,247.2,147.2,227.8,236.1,150,88.9,116.7,691.4,871.3,998.6,1064.5,1064.5,998.6,871.3,691.4,0.117,0.284,0.147,0.214,0.222,0.15,0.102,0.169,1450,8661.4,0.167,533.3,691.7,811.1,869.4,863.9,805.6,691.7,533.3,6772.2,8593.4,0.788,9.8,15.2,73,76,11.7,0,10.4,0.737,0.475,11.75,11.35,0.688,0.692,0.631,0.884,4190,0.484,"c14","c13",0.2824128
7657,"BA",2014,12,1,44.4,97.2,263.9,272.2,130.6,166.7,291.7,119.4,247.5,426.8,553.6,619.3,619.3,553.6,426.8,247.5,0.18,0.228,0.477,0.44,0.211,0.301,0.683,0.483,1413.9,3764.7,0.376,22.2,16.7,36.1,36.1,102.8,97.2,133.3,38.9,486.1,3793.5,0.128,18.4,19.5,81,69,16.2,17.6,15.6,0.703,0.632,16.683,16.817,0.675,0.733,0.951,0.396,1467.8,0.39,"c10","c08",0.3522448
12252,"MM",2012,4,28,150,205.6,169.4,272.2,388.9,330.6,291.7,163.9,806.5,988.5,1117.3,1183.9,1183.9,1117.3,988.5,806.5,0.186,0.208,0.152,0.23,0.328,0.296,0.295,0.203,2450,10174.6,0.241,227.8,458.3,286.1,361.1,361.1,333.3,486.1,200,3327.8,10126.2,0.329,9.8,16.6,87,47,13.4,5,9.6,0.789,0.691,9.883,11.417,0.721,0.658,0.962,0.501,4796.2,0.471,"c12","c12",0.275568866666667
14597,"MA",2012,12,29,211.1,366.7,469.4,541.7,541.7,469.4,352.8,197.2,295.4,485.8,620.4,690.1,690.1,620.4,485.8,295.4,0.715,0.755,0.757,0.785,0.785,0.757,0.726,0.668,3227.8,4302.7,0.75,200,361.1,480.6,541.7,544.4,483.3,369.4,208.3,3269.4,4293,0.762,5.8,18.9,71,41,10.8,0,10.2,0.671,0.078,12.383,16.317,0.513,0.48,0.039,0,3158,0.734,"c01","c01",0.722450966666668
500,"AB",2008,9,22,425,572.2,516.7,597.2,316.7,525,511.1,305.6,642.9,836.3,973.2,1044,1044,973.2,836.3,642.9,0.661,0.684,0.531,0.572,0.303,0.539,0.611,0.475,4272.2,8065.5,0.53,433.3,572.2,650,680.6,744.4,630.6,58.3,330.6,4605.6,8129.7,0.567,18.2,28,94,39,23.9,0.6,18.7,0.735,0.307,21.85,22.75,0.527,0.473,0.099,0.189,5782.1,0.717,"c05","c05",0.539410366666666
17996,"MU",2014,5,17,675,830.6,927.8,855.6,897.2,730.6,461.1,252.8,864.9,1046.7,1175.3,1241.9,1241.9,1175.3,1046.7,864.9,0.78,0.794,0.789,0.689,0.722,0.622,0.441,0.292,6766.7,10983.7,0.616,572.2,697.2,922.2,1044.4,1033.3,958.3,844.4,672.2,8213.9,10954.5,0.75,17.8,24,69,33,18.7,0,17.9,0.628,0.332,18.817,19.517,0.595,0.553,0.002,0.193,8154.4,0.742,"c03","c02",0.624585333333334
18536,"MU",2015,12,6,77.8,172.2,330.6,452.8,472.2,413.9,305.6,161.1,288.2,475.9,608.6,677.4,677.4,608.6,475.9,288.2,0.27,0.362,0.543,0.668,0.697,0.68,0.642,0.559,2425,4213.4,0.576,122.2,308.3,391.7,441.7,375,366.7,225,138.9,2408.3,4235.4,0.569,6.3,17.5,92,57,12.4,0,14.1,0.87,0.652,14.883,16.383,0.821,0.75,0.99,0.927,2426.2,0.576,"c06","c04",0.490368533333332
16101,"MU",2008,8,9,455.6,744.4,811.1,908.3,958.3,891.7,766.7,600,830.2,1014.8,1145.4,1213,1213,1145.4,1014.8,830.2,0.549,0.734,0.708,0.749,0.79,0.778,0.755,0.723,7172.2,10486.4,0.684,577.8,758.3,888.9,902.8,444.4,858.3,536.1,366.7,6536.1,10525.2,0.621,27.2,32.8,77,45,28,0,24.2,0.822,0.119,25.95,25.85,0.733,0.715,0.114,0,7539.5,0.719,"c02","c01",0.665570566666667
24089,"TO",2007,9,3,511.1,672.2,788.9,850,852.8,797.2,652.8,508.3,730.4,917.8,1050.3,1118.9,1118.9,1050.3,917.8,730.4,0.7,0.732,0.751,0.76,0.762,0.759,0.711,0.696,6533.3,9152.6,0.714,502.8,672.2,788.9,850,863.9,805.6,683.3,525,6591.7,9210.6,0.716,19.3,31.8,67,31,26.2,0,24.7,0.533,0.36,29.45,31.45,0.344,0.267,0,0.016,6744.4,0.737,"c01","c01",0.698352366666667
16961,"MU",2011,3,25,150,280.6,250,336.1,494.4,444.4,250,166.7,672.6,870.5,1010.4,1082.9,1082.9,1010.4,870.5,672.6,0.223,0.322,0.247,0.31,0.457,0.44,0.287,0.248,2655.6,8432.1,0.315,38.9,58.3,66.7,300,241.7,233.3,288.9,138.9,1547.2,8368.4,0.185,13.4,15.6,88,89,14.9,0.2,14,0.839,0.94,15.15,14.85,0.775,0.806,1,0.78,5144.3,0.61,"c09","c09",0.2781986
14028,"MA",2011,4,12,536.1,733.3,858.3,925,919.4,852.8,722.2,550,765.7,962.9,1102.3,1174.5,1174.5,1102.3,962.9,765.7,0.7,0.762,0.779,0.788,0.783,0.774,0.75,0.718,6947.2,9594.8,0.724,275,455.6,850,913.9,738.9,775,675,494.4,6058.3,9542.2,0.635,17.8,20.7,89,70,19.9,0,16.8,0.656,0,19.65,19.55,0.555,0.568,0,0,7336.5,0.765,"c01","c01",0.721153699999999
6529,"BA",2009,7,29,588.9,725,830.6,891.7,894.4,836.1,730.6,572.2,847.4,1019.8,1141.8,1204.9,1204.9,1141.8,1019.8,847.4,0.695,0.711,0.727,0.74,0.742,0.732,0.716,0.675,7336.1,10803.9,0.679,477.8,672.2,827.8,886.1,877.8,822.2,725,588.9,6933.3,10839.3,0.64,24.4,26.6,77,62,25,0,23.2,0.703,0,25.05,24.75,0.672,0.724,0,0,8220.8,0.761,"c02","c01",0.677015
1952,"AB",2012,11,22,144.4,330.6,402.8,483.3,472.2,463.9,352.8,202.8,315.1,502.4,634.9,703.5,703.5,634.9,502.4,315.1,0.458,0.658,0.634,0.687,0.671,0.731,0.702,0.644,2936.1,4468.2,0.657,147.2,219.4,266.7,408.3,386.1,347.2,255.6,155.6,2241.7,4507.5,0.497,8.8,14.4,93,63,11.6,0,8.8,0.882,0.402,11.817,14.283,0.723,0.64,0.164,0.26,2816.7,0.63,"c08","c02",0.5951859
1255,"AB",2010,11,24,88.9,169.4,291.7,386.1,297.2,272.2,213.9,100,307.6,494.6,626.8,695.3,695.3,626.8,494.6,307.6,0.289,0.343,0.465,0.555,0.427,0.434,0.432,0.325,1852.8,4393,0.422,233.3,338.9,461.1,561.1,472.2,530.6,388.9,208.3,3275,4430,0.739,3.2,11.4,93,47,7.6,0,6,0.83,0.813,7.45,9.05,0.764,0.656,0.729,1,1037.7,0.236,"c09","c08",0.394046133333333
24418,"TO",2008,8,22,555.6,711.1,833.3,936.1,705.6,833.3,758.3,463.9,780.1,964,1094.1,1161.4,1161.4,1094.1,964,780.1,0.712,0.738,0.762,0.806,0.607,0.762,0.787,0.595,6816.7,9810.9,0.695,583.3,647.2,833.3,875,905.6,847.2,736.1,558.3,6947.2,9861.8,0.704,19.2,34.2,48,22,26.6,0,25.9,0.331,0.007,30.75,32.65,0.23,0.169,0,0,7563.3,0.771,"c02","c01",0.708658433333332
3776,"AL",2010,3,11,419.4,591.7,713.9,783.3,769.4,716.7,652.8,444.4,592.2,790.4,930.6,1003.2,1003.2,930.6,790.4,592.2,0.708,0.749,0.767,0.781,0.767,0.77,0.826,0.751,5613.9,7479.4,0.751,438.9,602.8,725,791.7,786.1,713.9,597.2,419.4,5611.1,7412.2,0.757,4.4,11.5,37,32,7,0,8.5,0.684,0.185,13.25,13.35,0.414,0.441,0.008,0.007,5761.5,0.77,"c01","c01",0.722331066666666
4914,"AL",2013,6,19,655.6,808.3,355.6,588.9,480.6,352.8,602.8,644.4,895.6,1070,1193.4,1257.2,1257.2,1193.4,1070,895.6,0.732,0.755,0.298,0.468,0.382,0.296,0.563,0.72,5908.3,11485.2,0.514,136.1,202.8,708.3,961.1,980.6,919.4,830.6,427.8,5541.7,11483.5,0.483,19.7,27.2,47,32,24.2,0,20.6,0.562,0.13,24.217,22.95,0.431,0.545,0.077,0.513,7418.9,0.646,"c05","c05",0.553999900000001
23455,"ST",2014,6,28,322.2,283.3,288.9,244.4,144.4,263.9,72.2,97.2,886.2,1047.3,1161.3,1220.3,1220.3,1161.3,1047.3,886.2,0.364,0.271,0.249,0.2,0.118,0.227,0.069,0.11,2525,11486.4,0.22,594.4,344.4,263.9,233.3,236.1,122.2,100,100,2872.2,11493.7,0.25,18.6,19.6,86,78,18.6,0.7,18.6,0.773,0.729,21.017,20.05,0.684,0.765,1,0.994,3855.1,0.336,"c13","c13",0.262703666666667
26861,"TO",2015,10,10,202.8,394.4,491.7,722.2,575,400,244.4,183.3,531.3,723.1,858.8,929,929,858.8,723.1,531.3,0.382,0.545,0.573,0.777,0.619,0.466,0.338,0.345,3555.6,6761.4,0.526,369.4,530.6,647.2,722.2,705.6,627.8,450,369.4,4727.8,6828.6,0.692,10.8,23,90,43,17.8,0,16.4,0.554,0.363,19.417,22.883,0.492,0.324,0.128,0.113,4750.5,0.703,"c04","c04",0.563955666666668
7523,"BA",2014,7,16,630.6,780.6,886.1,938.9,944.4,888.9,783.3,636.1,872.6,1041.7,1161.3,1223.2,1223.2,1161.3,1041.7,872.6,0.723,0.749,0.763,0.768,0.772,0.765,0.752,0.729,7952.8,11196.9,0.71,641.7,722.2,830.6,944.4,944.4,883.3,763.9,616.7,7661.1,11220.8,0.683,24.4,24.8,78,80,23.4,0,23.2,0.786,0,23.95,24.05,0.712,0.764,0,0,8277.2,0.739,"c01","c01",0.693767999999999
32,"AB",2007,5,19,647.2,761.1,927.8,980.6,983.3,933.3,822.2,661.1,866.4,1045,1171.4,1236.8,1236.8,1171.4,1045,866.4,0.747,0.728,0.792,0.793,0.795,0.797,0.787,0.763,8261.1,11026.7,0.749,538.9,772.2,861.1,930.6,952.8,925,816.7,661.1,7788.9,10997.8,0.708,15,30,79,33,22.7,0,22.4,0.442,0.641,28.95,29.05,0.296,0.312,0.649,0.649,9670.6,0.877,"c01","c01",0.695060333333335
23440,"ST",2014,6,13,330.6,533.3,505.6,488.9,602.8,588.9,550,438.9,886.2,1047.8,1162.1,1221.2,1221.2,1162.1,1047.8,886.2,0.373,0.509,0.435,0.4,0.494,0.507,0.525,0.495,4858.3,11482,0.423,627.8,780.6,886.1,941.7,944.4,886.1,786.1,644.4,8258.3,11473,0.72,18.3,20.2,91,85,18.8,0.1,17.4,0.939,0.319,18.383,18.317,0.893,0.901,0.008,0.001,8178.6,0.712,"c04","c08",0.462923566666667
4251,"AL",2011,8,9,552.8,741.7,888.9,847.2,697.2,844.4,744.4,591.7,829.3,1013.2,1143.2,1210.6,1210.6,1143.2,1013.2,829.3,0.667,0.732,0.778,0.7,0.576,0.739,0.735,0.713,6875,10477.1,0.656,563.9,741.7,852.8,908.3,888.9,830.6,686.1,563.9,7013.9,10516.4,0.667,27,30.1,72,55,27.4,1.5,25.3,0.664,0.254,26.817,27.383,0.57,0.559,0.037,0.098,6982.3,0.666,"c02","c01",0.626797366666667
8820,"BI",2009,8,13,577.8,669.4,511.1,594.4,844.4,825,744.4,586.1,795.6,967.3,1088.7,1151.6,1151.6,1088.7,967.3,795.6,0.726,0.692,0.469,0.516,0.733,0.758,0.77,0.737,6647.2,10077.3,0.66,308.3,383.3,497.2,500,561.1,450,752.8,591.7,5025,10127.8,0.496,19.3,27.3,92,58,22.5,0,21.2,0.766,0.407,26.75,26.45,0.549,0.539,0.352,0.764,8606.2,0.854,"c02","c02",0.625544700000001
1551,"AB",2011,10,3,388.9,558.3,680.6,747.2,755.6,691.7,586.1,441.7,581.7,776,913.4,984.5,984.5,913.4,776,581.7,0.669,0.72,0.745,0.759,0.767,0.757,0.755,0.759,5336.1,7345.5,0.726,225,538.9,647.2,697.2,661.1,763.9,650,388.9,4944.4,7411.7,0.667,12.9,25.6,98,40,19.6,0,17.8,0.658,0.455,20.017,25.55,0.634,0.302,0.153,0.149,5113.3,0.696,"c01","c01",0.663634833333333
21028,"SS",2015,9,24,430.6,450,461.1,683.3,688.9,580.6,447.2,344.4,591.1,772.5,900.8,967.2,967.2,900.8,772.5,591.1,0.728,0.583,0.512,0.707,0.712,0.645,0.579,0.583,4561.1,7422.7,0.614,100,300,522.2,386.1,263.9,441.7,552.8,163.9,2888.9,7493.9,0.385,13.2,15.2,95,86,14.8,0.2,17.2,0.697,0.429,19.283,19.75,0.588,0.58,0.205,0.584,5413.6,0.729,"c03","c02",0.583341066666666
25127,"TO",2010,9,15,469.4,636.1,750,802.8,775,722.2,616.7,472.2,672.3,862.3,996.7,1066.2,1066.2,996.7,862.3,672.3,0.698,0.738,0.753,0.753,0.727,0.725,0.715,0.702,5841.7,8419.8,0.694,491.7,658.3,769.4,827.8,825,758.3,647.2,488.9,6258.3,8483.2,0.738,18.3,33,40,18,26.4,0,24.3,0.418,0.423,29.85,32.55,0.329,0.177,0.741,0.929,6331.8,0.752,"c02","c01",0.673743366666666
13685,"MA",2010,3,29,527.8,702.8,808.3,863.9,813.9,336.1,511.1,408.3,703.1,903.7,1045.6,1119,1119,1045.6,903.7,703.1,0.751,0.778,0.773,0.772,0.727,0.321,0.566,0.581,5530.6,8807.5,0.628,511.1,691.7,822.2,850,841.7,736.1,608.3,447.2,6250,8747.5,0.714,11.4,19.6,89,58,14.4,0,14.9,0.672,0.084,19.55,21.45,0.421,0.419,0.004,0.405,6726.4,0.764,"c03","c02",0.637349266666665
21830,"ST",2009,6,12,669.4,802.8,913.9,966.7,969.4,908.3,802.8,658.3,885.7,1047.4,1161.8,1221,1221,1161.8,1047.4,885.7,0.756,0.766,0.787,0.792,0.794,0.782,0.766,0.743,8197.2,11473,0.714,408.3,502.8,661.1,594.4,447.2,527.8,452.8,294.4,4930.6,11462.9,0.43,17.1,19,85,79,17.6,0,17.6,0.836,0.558,19.35,19.45,0.784,0.754,1,0.802,10706.3,0.933,"c01","c01",0.587949333333334
26368,"TO",2014,5,14,480.6,811.1,927.8,977.8,961.1,930.6,822.2,658.3,853.8,1031.9,1157.8,1223,1223,1157.8,1031.9,853.8,0.563,0.786,0.801,0.8,0.786,0.804,0.797,0.771,7919.4,10853.7,0.73,650,811.1,925,983.3,983.3,930.6,816.7,663.9,8369.4,10819.3,0.774,14.5,24.5,54,25,19.5,0,16.2,0.502,0.11,17.417,21.783,0.489,0.467,0.014,0.059,8449.8,0.779,"c01","c01",0.7220017
5036,"AL",2013,10,22,291.7,483.3,547.2,480.6,538.9,363.9,205.6,136.1,480.1,675.3,813.3,884.7,884.7,813.3,675.3,480.1,0.607,0.716,0.673,0.543,0.609,0.447,0.304,0.283,3191.7,6212,0.514,294.4,452.8,569.4,636.1,630.6,572.2,452.8,297.2,4133.3,6274.5,0.659,16.9,25.2,85,67,20.2,0,20.2,0.783,0.367,22.217,23.817,0.685,0.654,0.018,0.15,4274,0.688,"c07","c03",0.540198866666667
9854,"BI",2012,10,28,88.9,155.6,355.6,291.7,241.7,350,380.6,161.1,379.2,559.2,686.6,752.5,752.5,686.6,559.2,379.2,0.234,0.278,0.518,0.388,0.321,0.51,0.68,0.425,2097.2,5057.6,0.415,22.2,30.6,80.6,169.4,161.1,127.8,69.4,36.1,713.9,5121.1,0.139,12.7,9.6,84,82,10.8,10.8,8.1,0.838,0.286,10.35,10.583,0.863,0.745,0.518,0.65,2325,0.46,"c10","c08",0.377175866666666
8840,"BI",2009,9,5,216.7,563.9,422.2,475,661.1,597.2,391.7,294.4,696.5,874.7,1000.7,1065.9,1065.9,1000.7,874.7,696.5,0.311,0.645,0.422,0.446,0.62,0.597,0.448,0.423,4227.8,8729.2,0.484,355.6,588.9,369.4,697.2,472.2,394.4,227.8,161.1,3527.8,8794.2,0.401,20,21.8,71,59,19.4,0.1,16.2,0.729,0.486,19.85,20.65,0.497,0.395,0.671,0.132,6218.2,0.712,"c04","c04",0.4808331
2311,"AB",2013,11,25,200,358.3,477.8,536.1,538.9,483.3,369.4,208.3,304,490.8,622.9,691.3,691.3,622.9,490.8,304,0.658,0.73,0.767,0.776,0.78,0.776,0.753,0.685,3247.2,4357.1,0.745,205.6,366.7,477.8,538.9,538.9,477.8,363.9,208.3,3255.6,4393,0.741,-1.2,11.1,86,43,5.7,0,3.8,0.521,0,6.65,10.35,0.427,0.306,0,0,3264.4,0.749,"c01","c01",0.7411023
10424,"BI",2014,7,6,197.2,316.7,125,102.8,247.2,130.6,72.2,105.6,880.7,1043.1,1157.9,1217.3,1217.3,1157.9,1043.1,880.7,0.224,0.304,0.108,0.084,0.203,0.113,0.069,0.12,1797.2,11390.1,0.158,494.4,616.7,666.7,794.4,836.1,822.2,733.3,544.4,6608.3,11405.8,0.579,19.1,27.1,87,55,22.4,0,18,0.814,0.836,19.283,17.417,0.874,0.891,0.969,0.993,2113,0.186,"c14","c13",0.227304633333334
25754,"TO",2012,7,22,638.9,727.8,861.1,886.1,963.9,913.9,813.9,663.9,866,1040.4,1163.7,1227.5,1227.5,1163.7,1040.4,866,0.738,0.7,0.74,0.722,0.785,0.785,0.782,0.767,8122.2,11054.5,0.735,641.7,791.7,900,958.3,963.9,908.3,802.8,647.2,8233.3,11082.1,0.743,23.5,34.4,40,18,28.6,0,25.6,0.381,0.157,27.083,30.883,0.439,0.263,0.003,0.112,8519,0.771,"c01","c01",0.724548766666668
15442,"MA",2015,5,27,641.7,791.7,905.6,963.9,966.7,911.1,797.2,644.4,882.4,1064.3,1193,1259.6,1259.6,1193,1064.3,882.4,0.727,0.744,0.759,0.765,0.767,0.764,0.749,0.73,8247.2,11231.6,0.734,669.4,797.2,905.6,950,969.4,791.7,791.7,633.3,7863.9,11212,0.701,18.2,24,64,53,19.4,0,19.1,0.639,0,21.083,22.217,0.684,0.533,0,0,8616.8,0.767,"c01","c01",0.7273806
19504,"SS",2011,3,5,350,505.6,616.7,680.6,680.6,625,508.3,350,499.4,683,812.8,880.1,880.1,812.8,683,499.4,0.701,0.74,0.759,0.773,0.773,0.769,0.744,0.701,4691.7,6368.8,0.737,88.9,172.2,222.2,286.1,297.2,386.1,280.6,130.6,1969.4,6295.7,0.313,4.2,8,77,70,5.9,0,8.1,0.787,0.038,12.15,12.35,0.689,0.657,0,0,4775.2,0.75,"c01","c01",0.717993700000001
14248,"MA",2011,12,29,155.6,186.1,208.3,502.8,505.6,447.2,336.1,180.6,295.4,485.8,620.4,690.1,690.1,620.4,485.8,295.4,0.527,0.383,0.336,0.729,0.733,0.721,0.692,0.611,2577.8,4302.7,0.599,183.3,338.9,452.8,505.6,505.6,450,338.9,133.3,2958.3,4293,0.689,5.3,18,84,45,11.5,0,11.6,0.56,0.158,14.283,16.75,0.479,0.453,0.323,0,3069.6,0.713,"c08","c04",0.616441666666666
9295,"BI",2011,2,4,186.1,222.2,452.8,502.8,527.8,447.2,333.3,200,318.6,498,624.8,690.4,690.4,624.8,498,318.6,0.584,0.446,0.725,0.728,0.764,0.716,0.669,0.628,2986.1,4443.1,0.672,136.1,133.3,300,458.3,291.7,200,280.6,233.3,2111.1,4387.6,0.481,5.5,13.1,97,59,9.8,0,7.8,0.818,0.005,12.55,14.45,0.572,0.543,0,0.002,3241.9,0.73,"c08","c02",0.667773633333334
23999,"TO",2007,6,3,444.4,522.2,852.8,677.8,891.7,844.4,819.4,352.8,885.8,1058.3,1180.3,1243.4,1243.4,1180.3,1058.3,885.8,0.502,0.493,0.723,0.545,0.717,0.715,0.774,0.398,6661.1,11358.4,0.586,619.4,769.4,905.6,741.7,836.1,850,777.8,572.2,7608.3,11341.7,0.671,15.8,25.3,66,35,19.2,0,19.3,0.533,0.675,22.45,25.05,0.398,0.341,0.998,0.993,9756.5,0.859,"c08","c02",0.585826800000001
23997,"TO",2007,6,1,613.9,833.3,894.4,991.7,1002.8,947.2,841.7,694.4,883.7,1056.6,1178.9,1242.3,1242.3,1178.9,1056.6,883.7,0.695,0.789,0.759,0.798,0.807,0.803,0.797,0.786,8625,11324.1,0.762,633.3,827.8,938.9,997.2,997.2,811.1,658.3,533.3,7763.9,11305.6,0.687,13.1,20.6,63,38,16.4,0,16.5,0.52,0.091,19.75,22.15,0.423,0.346,0.262,0,9043.6,0.799,"c01","c01",0.734879966666666
13411,"MA",2007,6,11,694.4,847.2,961.1,1022.2,1019.4,966.7,863.9,713.9,894.6,1073.4,1199.9,1265.4,1265.4,1199.9,1073.4,894.6,0.776,0.789,0.801,0.808,0.806,0.806,0.805,0.798,9019.4,11431,0.789,691.7,852.8,963.9,1019.4,1019.4,902.8,891.7,688.9,8961.1,11423.3,0.784,22,29.4,65,36,25.8,0,22.6,0.513,0,27.25,27.05,0.355,0.35,0,0,9040,0.791,"c01","c01",0.779914466666666
15598,"MA",2015,10,31,77.8,313.9,483.3,508.3,594.4,508.3,275,205.6,450.6,648.4,788.3,860.7,860.7,788.3,648.4,450.6,0.173,0.484,0.613,0.591,0.691,0.645,0.424,0.456,3077.8,5911,0.521,313.9,469.4,580.6,638.9,641.7,583.3,469.4,288.9,4205.6,5968,0.705,13.9,23.4,91,61,17.6,0,19,0.779,0.526,20.35,20.75,0.708,0.701,0.57,0.452,2892.9,0.489,"c04","c04",0.521960499999999
26499,"TO",2014,9,25,430.6,600,725,786.1,786.1,725,611.1,438.9,618.4,809.8,945.1,1015.2,1015.2,945.1,809.8,618.4,0.696,0.741,0.767,0.774,0.774,0.767,0.755,0.71,5686.1,7768.4,0.732,238.9,238.9,336.1,786.1,708.3,361.1,441.7,355.6,3716.7,7834.7,0.474,14.2,21.3,97,59,18.6,0.4,16.9,0.498,0.012,19.483,22.55,0.368,0.278,0,0,5981.6,0.77,"c01","c01",0.725574566666667
7757,"BA",2015,3,14,61.1,333.3,194.4,94.4,511.1,655.6,386.1,308.3,577.9,767.3,901.2,970.6,970.6,901.2,767.3,577.9,0.106,0.434,0.216,0.097,0.527,0.727,0.503,0.534,2663.9,7286.6,0.366,386.1,550,586.1,683.3,497.2,438.9,413.9,266.7,4175,7215.3,0.579,11.7,14.2,83,79,13.4,0,10.6,0.596,0.569,11.117,11.417,0.541,0.526,0.794,0.29,4672.2,0.641,"c10","c06",0.423144866666667
12569,"MM",2013,5,28,636.1,569.4,886.1,766.7,1002.8,888.9,750,686.1,877.7,1050.1,1172.1,1235.2,1235.2,1172.1,1050.1,877.7,0.725,0.542,0.756,0.621,0.812,0.758,0.714,0.782,7672.2,11240.9,0.683,505.6,641.7,838.9,1027.8,1011.1,827.8,216.7,69.4,6625,11218.1,0.591,12.4,19.6,78,30,15.1,5,13.3,0.512,0.147,16.117,17.283,0.455,0.34,0.217,0,8453.3,0.752,"c02","c01",0.668471533333333
16684,"MU",2010,5,24,652.8,802.8,933.3,986.1,961.1,925,822.2,661.1,876.6,1056.3,1183.3,1249.1,1249.1,1183.3,1056.3,876.6,0.745,0.76,0.789,0.789,0.769,0.782,0.778,0.754,8183.3,11165.4,0.733,677.8,738.9,933.3,983.3,983.3,927.8,813.9,633.3,8108.3,11142,0.728,18.2,27,69,29,20.2,1.9,17.9,0.707,0.378,19.45,19.65,0.58,0.577,0,0.079,7679.6,0.688,"c01","c01",0.665103233333334
25317,"TO",2011,4,15,563.9,719.4,847.2,902.8,913.9,855.6,736.1,569.4,759.7,947.5,1080.3,1149.1,1149.1,1080.3,947.5,759.7,0.742,0.759,0.784,0.786,0.795,0.792,0.777,0.75,7166.7,9531,0.752,569.4,727.8,852.8,911.1,933.3,875,738.9,563.9,7205.6,9474.5,0.761,11,26.7,65,23,18.8,0,16.5,0.39,0.098,20.45,22.35,0.307,0.213,0,0,7736.5,0.812,"c01","c01",0.746641366666668
25557,"TO",2012,1,2,30.6,105.6,191.7,486.1,444.4,297.2,313.9,175,249.4,431.9,561.1,627.9,627.9,561.1,431.9,249.4,0.123,0.244,0.342,0.774,0.708,0.53,0.727,0.702,2083.3,3809.1,0.547,147.2,300,411.1,469.4,472.2,416.7,308.3,161.1,2727.8,3794.5,0.719,-1.2,11.8,92,50,6.2,0.2,8.2,0.789,0.336,9.65,11.983,0.777,0.58,0.561,0.001,2212.2,0.581,"c06","c06",0.544942766666666
9755,"BI",2012,7,11,169.4,286.1,155.6,252.8,275,330.6,313.9,205.6,875,1038.1,1153.4,1213.1,1213.1,1153.4,1038.1,875,0.194,0.276,0.135,0.208,0.227,0.287,0.302,0.235,2488.9,11295.8,0.22,100,177.8,347.2,186.1,205.6,205.6,161.1,97.2,1752.8,11316.7,0.155,16,17.4,95,81,16.5,4.1,17,0.731,0.687,18.15,18.85,0.642,0.62,0.906,0.733,3071.4,0.272,"c12","c12",0.289049366666667
